chr6:41286601-41286824	chr6:41301419-41301724
chr11:62308532-62308826	chr11:62319122-62319673
chr11:62310227-62311393	chr11:62319122-62319673
chr11:62308532-62308826	chr11:62321348-62321821
chr11:62308532-62308826	chr11:62324383-62324580
chr11:65238917-65239096	chr11:65259637-65259913
chr11:65238917-65239096	chr11:65259930-65260851
chr11:65239550-65239870	chr11:65259637-65259913
chr11:65239550-65239870	chr11:65259930-65260851
chr11:9635436-9636077	chr11:9686542-9686911
chr11:9636768-9636900	chr11:9686542-9686911
chr11:102189237-102189699	chr11:102216514-102216961
chr11:109843330-109843440	chr11:109855730-109855951
chr11:109843734-109844065	chr11:109855730-109855951
chr11:65151984-65152145	chr11:65184888-65185395
chr11:65152750-65152863	chr11:65184888-65185395
chr11:65244638-65245303	chr11:65254949-65255610
chr11:65246279-65246484	chr11:65254949-65255610
chr11:128377315-128377487	chr11:128422991-128423282
chr11:35061713-35062540	chr11:35165614-35166208
chr11:121324755-121324861	chr11:121337416-121337512
chr11:9623030-9623285	chr11:9636768-9636900
chr11:109870773-109871141	chr11:109897717-109898316
chr11:128590332-128590660	chr11:128604470-128604603
chr11:64625998-64626454	chr11:64636604-64637051
chr11:64625998-64626454	chr11:64637838-64638320
chr11:110220556-110220727	chr11:110244062-110244430
chr11:128392930-128393222	chr11:128421542-128421887
chr11:128392930-128393222	chr11:128422991-128423282
chr11:118783640-118784096	chr11:118794621-118795305
chr11:118784118-118784508	chr11:118794621-118795305
chr11:118785112-118785368	chr11:118794621-118795305
chr11:118786339-118786473	chr11:118794621-118795305
chr11:118787524-118788054	chr11:118794621-118795305
chr11:35105542-35105874	chr11:35148142-35148254
chr11:88071526-88071793	chr11:88087400-88087583
chr11:65184888-65185395	chr11:65259637-65259913
chr11:65184888-65185395	chr11:65259930-65260851
chr11:65184888-65185395	chr11:65261229-65261625
chr11:65184888-65185395	chr11:65261988-65262329
chr11:65184888-65185395	chr11:65263684-65264604
chr11:65184888-65185395	chr11:65264635-65265953
chr11:65184888-65185395	chr11:65273934-65274467
chr11:65185589-65187086	chr11:65259637-65259913
chr11:65185589-65187086	chr11:65259930-65260851
chr11:65185589-65187086	chr11:65261229-65261625
chr11:65185589-65187086	chr11:65261988-65262329
chr11:65185589-65187086	chr11:65263684-65264604
chr11:65185589-65187086	chr11:65264635-65265953
chr11:65185589-65187086	chr11:65273934-65274467
chr11:65187297-65188198	chr11:65259637-65259913
chr11:65187297-65188198	chr11:65259930-65260851
chr11:65187297-65188198	chr11:65261229-65261625
chr11:65187297-65188198	chr11:65261988-65262329
chr11:65187297-65188198	chr11:65263684-65264604
chr11:65187297-65188198	chr11:65264635-65265953
chr11:65187297-65188198	chr11:65273934-65274467
chr11:65234874-65235172	chr11:65259637-65259913
chr11:65234874-65235172	chr11:65259930-65260851
chr11:65234874-65235172	chr11:65261229-65261625
chr11:65234874-65235172	chr11:65261988-65262329
chr11:65234874-65235172	chr11:65263684-65264604
chr11:65234874-65235172	chr11:65264635-65265953
chr11:65234874-65235172	chr11:65273934-65274467
chr11:65238917-65239096	chr11:65261229-65261625
chr11:65238917-65239096	chr11:65261988-65262329
chr11:65238917-65239096	chr11:65263684-65264604
chr11:65238917-65239096	chr11:65264635-65265953
chr11:65238917-65239096	chr11:65273934-65274467
chr11:65239550-65239870	chr11:65261229-65261625
chr11:65239550-65239870	chr11:65261988-65262329
chr11:65239550-65239870	chr11:65263684-65264604
chr11:65239550-65239870	chr11:65264635-65265953
chr11:65239550-65239870	chr11:65273934-65274467
chr11:65244638-65245303	chr11:65259637-65259913
chr11:65244638-65245303	chr11:65259930-65260851
chr11:65244638-65245303	chr11:65261229-65261625
chr11:65244638-65245303	chr11:65261988-65262329
chr11:65244638-65245303	chr11:65263684-65264604
chr11:65244638-65245303	chr11:65264635-65265953
chr11:65244638-65245303	chr11:65273934-65274467
chr11:65246279-65246484	chr11:65259637-65259913
chr11:65246279-65246484	chr11:65259930-65260851
chr11:65246279-65246484	chr11:65261229-65261625
chr11:65246279-65246484	chr11:65261988-65262329
chr11:65246279-65246484	chr11:65263684-65264604
chr11:65246279-65246484	chr11:65264635-65265953
chr11:65246279-65246484	chr11:65273934-65274467
chr11:65184888-65185395	chr11:65244638-65245303
chr12:109011185-109011417	chr12:109058635-109058851
chr12:90274602-90274800	chr12:90321045-90321347
chr12:125395122-125395522	chr12:125403508-125403991
chr12:125395122-125395522	chr12:125404545-125404922
chr12:125395122-125395522	chr12:125405622-125405939
chr12:92865455-92865580	chr12:92932983-92933476
chr12:9803369-9803672	chr12:9894408-9894796
chr12:92838592-92838871	chr12:92987343-92988147
chr12:9884485-9884690	chr12:9894408-9894796
chr12:125404545-125404922	chr12:125423202-125423335
chr12:125404545-125404922	chr12:125424077-125424667
chr12:125404545-125404922	chr12:125425237-125425455
chr12:125405622-125405939	chr12:125423202-125423335
chr12:125030186-125030255	chr12:125258641-125259012
chr12:125030186-125030255	chr12:125259292-125259624
chr12:31886733-31886952	chr12:31902136-31902566
chr12:111043428-111043840	chr12:111053049-111053390
chr12:105066347-105066673	chr12:105089120-105089756
chr12:24991472-24991796	chr12:25104673-25105123
chr12:24992180-24992695	chr12:25104673-25105123
chr12:90256648-90256905	chr12:90274602-90274800
chr12:90257323-90257921	chr12:90274602-90274800
chr12:125395122-125395522	chr12:125423202-125423335
chr12:125395122-125395522	chr12:125424077-125424667
chr12:125395122-125395522	chr12:125425237-125425455
chr12:113652796-113652994	chr12:113667617-113667862
chr12:48282882-48283045	chr12:48294417-48294695
chr12:96794959-96795305	chr12:96813963-96814102
chr12:92932983-92933476	chr12:92944537-92944729
chr12:92932983-92933476	chr12:92947125-92947543
chr12:92933886-92934489	chr12:92944537-92944729
chr12:92933886-92934489	chr12:92947125-92947543
chr12:121998241-121998591	chr12:122014724-122015549
chr12:125395122-125395522	chr12:125412421-125412524
chr12:11918792-11919487	chr12:11933482-11933754
chr12:113660919-113661318	chr12:113670739-113671157
chr12:111842634-111842962	chr12:111881338-111881509
chr12:111842634-111842962	chr12:111883923-111883990
chr12:111847309-111847501	chr12:111881338-111881509
chr12:111847309-111847501	chr12:111883923-111883990
chr12:111847615-111848064	chr12:111881338-111881509
chr12:111847615-111848064	chr12:111883923-111883990
chr12:48201899-48202220	chr12:48227481-48227636
chr12:11884596-11884909	chr12:11902953-11903896
chr12:4218481-4218686	chr12:4262962-4263013
chr12:92858698-92859028	chr12:92899278-92900031
chr12:25402760-25403150	chr12:25539082-25539407
chr12:25402760-25403150	chr12:25539458-25539791
chr12:9876419-9876688	chr12:9895387-9895495
chr12:783263-783371	chr12:794631-794815
chr12:125400956-125401141	chr12:125412421-125412524
chr12:11902953-11903896	chr12:11915588-11916131
chr12:57028610-57029302	chr12:57077806-57078249
chr12:57028610-57029302	chr12:57079143-57079532
chr12:125403508-125403991	chr12:125423202-125423335
chr12:125403508-125403991	chr12:125424077-125424667
chr12:125403508-125403991	chr12:125425237-125425455
chr12:50056796-50057319	chr12:50096461-50096860
chr12:50056796-50057319	chr12:50097438-50097851
chr12:9884076-9884459	chr12:9894408-9894796
chr12:124961644-124962003	chr12:124978525-124978765
chr12:25151034-25151427	chr12:25207728-25208290
chr12:120639993-120640274	chr12:120728531-120728703
chr12:113513069-113513377	chr12:113524315-113524473
chr12:11915588-11916131	chr12:11989252-11989963
chr12:95597894-95598075	chr12:95609786-95609977
chr12:11880176-11880196	chr12:11902953-11903896
chr12:92838592-92838871	chr12:92865455-92865580
chr12:92839025-92839432	chr12:92865455-92865580
chr12:25151034-25151427	chr12:25211723-25211990
chr12:129314364-129314712	chr12:129325536-129325762
chr12:10517487-10517775	chr12:10707948-10707962
chr12:4216621-4216774	chr12:4402799-4402949
chr12:90257323-90257921	chr12:90321045-90321347
chr12:92932983-92933476	chr12:92951587-92951941
chr12:92932983-92933476	chr12:92952576-92953022
chr12:4228228-4228473	chr12:4245075-4245501
chr12:111842634-111842962	chr12:111867956-111868269
chr12:111842634-111842962	chr12:111868510-111869152
chr12:124978525-124978765	chr12:125030582-125031087
chr12:90274602-90274800	chr12:90345013-90345239
chr12:8112195-8112747	chr12:8123169-8123746
chr12:51762689-51763227	chr12:51783532-51783718
chr12:51762689-51763227	chr12:51786511-51786834
chr12:8763701-8764050	chr12:8797579-8797828
chr12:92517420-92517830	chr12:92528487-92528918
chr12:92517978-92518398	chr12:92528487-92528918
chr12:92838592-92838871	chr12:92864300-92864736
chr12:125259292-125259624	chr12:125347630-125347766
chr12:50899744-50900179	chr12:50926707-50927114
chr12:4252128-4252433	chr12:4262574-4262924
chr12:4252128-4252433	chr12:4262962-4263013
chr12:109035890-109036155	chr12:109058635-109058851
chr12:109036250-109036518	chr12:109058635-109058851
chr12:92896154-92896581	chr12:92932983-92933476
chr12:92896154-92896581	chr12:92933886-92934489
chr12:112545862-112545946	chr12:112569313-112569455
chr12:12134000-12134396	chr12:12162075-12162513
chr12:124875337-124875736	chr12:125030186-125030255
chr12:125412421-125412524	chr12:125423202-125423335
chr12:125412421-125412524	chr12:125424077-125424667
chr12:125412421-125412524	chr12:125425237-125425455
chr12:92938242-92938374	chr12:92950016-92950145
chr12:120665661-120665757	chr12:120728531-120728703
chr12:120666780-120666906	chr12:120728531-120728703
chr12:92910105-92910423	chr12:92932983-92933476
chr12:102248614-102248823	chr12:102269445-102269658
chr12:94566673-94567025	chr12:94601562-94601834
chr12:94566673-94567025	chr12:94602005-94602423
chr12:9874465-9874635	chr12:9884076-9884459
chr12:9874465-9874635	chr12:9884485-9884690
chr12:4228228-4228473	chr12:4257595-4257888
chr12:111019873-111020249	chr12:111028698-111029042
chr13:100028420-100028640	chr13:100084902-100085483
chr13:22635626-22635842	chr13:22688764-22689136
chr13:22636222-22636574	chr13:22688764-22689136
chr13:49136516-49136688	chr13:49154464-49154790
chr13:46739572-46740633	chr13:46757445-46757807
chr13:42954492-42954777	chr13:42979877-42980186
chr13:42954492-42954777	chr13:42980617-42980821
chr13:42928710-42929002	chr13:42951794-42952225
chr13:42929313-42929481	chr13:42951794-42952225
chr13:46744966-46745134	chr13:46757445-46757807
chr13:46745335-46745646	chr13:46757445-46757807
chr13:46747616-46748160	chr13:46757445-46757807
chr13:52009334-52009441	chr13:52376068-52376210
chr13:99128638-99129073	chr13:99161455-99162128
chr13:46739572-46740633	chr13:46750972-46751177
chr13:46739572-46740633	chr13:46752144-46752602
chr13:33769448-33769840	chr13:33778763-33779029
chr13:41581586-41581700	chr13:41591294-41591779
chr13:46739572-46740633	chr13:46747616-46748160
chr13:100008605-100009044	chr13:100033242-100033451
chr13:115046177-115046319	chr13:115078776-115079079
chr13:100072562-100072893	chr13:100084902-100085483
chr13:47128564-47128952	chr13:47180406-47180624
chr13:47129209-47129516	chr13:47180406-47180624
chr13:42951794-42952225	chr13:42979877-42980186
chr13:42951794-42952225	chr13:42980617-42980821
chr13:33762622-33762899	chr13:33778763-33779029
chr13:111568618-111569036	chr13:111595123-111595236
chr14:105527767-105528238	chr14:105536659-105537093
chr14:105527767-105528238	chr14:105537136-105537487
chr14:50429310-50429592	chr14:50437883-50438206
chr14:91863961-91864070	chr14:91876294-91876720
chr14:88461350-88461753	chr14:88472465-88473193
chr14:103234724-103234907	chr14:103272042-103272430
chr14:65637410-65637773	chr14:65673021-65673400
chr14:68850156-68850330	chr14:68868650-68868995
chr14:60670868-60671093	chr14:60679186-60679974
chr14:65646610-65646795	chr14:65673021-65673400
chr14:102544859-102545271	chr14:102554875-102555215
chr14:77444143-77444725	chr14:77488566-77488578
chr14:50531720-50532221	chr14:50552755-50553092
chr14:77428060-77428442	chr14:77466876-77467234
chr14:77428060-77428442	chr14:77500544-77500911
chr14:35800965-35801124	chr14:35876265-35876636
chr14:35754543-35755119	chr14:35875293-35875611
chr14:35754543-35755119	chr14:35875800-35875964
chr14:35755529-35755685	chr14:35875293-35875611
chr14:35755529-35755685	chr14:35875800-35875964
chr14:35755957-35756376	chr14:35875293-35875611
chr14:35755957-35756376	chr14:35875800-35875964
chr14:65646610-65646795	chr14:65676815-65677190
chr14:102292259-102292630	chr14:102342938-102343183
chr14:21135159-21135539	chr14:21150605-21151121
chr14:21135159-21135539	chr14:21151333-21151694
chr14:74224542-74224784	chr14:74237437-74237571
chr14:74224542-74224784	chr14:74238517-74238805
chr14:74224982-74225468	chr14:74237437-74237571
chr14:74224982-74225468	chr14:74238517-74238805
chr14:74228325-74228451	chr14:74237437-74237571
chr14:74228325-74228451	chr14:74238517-74238805
chr14:74228460-74228789	chr14:74237437-74237571
chr14:74228460-74228789	chr14:74238517-74238805
chr14:74229197-74229543	chr14:74237437-74237571
chr14:74229197-74229543	chr14:74238517-74238805
chr14:52778296-52778738	chr14:52791842-52792196
chr14:50437883-50438206	chr14:50467375-50468846
chr14:65637410-65637773	chr14:65676815-65677190
chr14:68677466-68677903	chr14:68699331-68699744
chr14:74210197-74210586	chr14:74220065-74220506
chr14:74210197-74210586	chr14:74220862-74221204
chr14:89881748-89882141	chr14:89897229-89897488
chr14:52314954-52315088	chr14:52328681-52329167
chr14:77428060-77428442	chr14:77444143-77444725
chr14:74237437-74237571	chr14:74252099-74252503
chr14:74238517-74238805	chr14:74252099-74252503
chr14:74210197-74210586	chr14:74228325-74228451
chr14:65636145-65636439	chr14:65646610-65646795
chr14:95946356-95946810	chr14:95961978-95962170
chr14:95947097-95947214	chr14:95961978-95962170
chr14:35860207-35860491	chr14:35869907-35870271
chr14:23322319-23322495	chr14:23357263-23357473
chr14:77422240-77422571	chr14:77444143-77444725
chr14:94429127-94429289	chr14:94437435-94437683
chr14:94429465-94429837	chr14:94437435-94437683
chr14:68717033-68717146	chr14:68870731-68871233
chr14:50527611-50528257	chr14:50552755-50553092
chr14:50528497-50528810	chr14:50552755-50553092
chr14:35754543-35755119	chr14:35869907-35870271
chr14:105491233-105491512	chr14:105532794-105533222
chr14:105491233-105491512	chr14:105533738-105533893
chr14:93035062-93035389	chr14:93044640-93044810
chr14:50528497-50528810	chr14:50549012-50549388
chr14:50531720-50532221	chr14:50549012-50549388
chr14:69251306-69251504	chr14:69281323-69281785
chr14:89771520-89771819	chr14:89897229-89897488
chr14:91817428-91817689	chr14:91830447-91830798
chr14:68734990-68735182	chr14:68750140-68750526
chr15:86233947-86234070	chr15:86246557-86246765
chr15:42221521-42221787	chr15:42260184-42260317
chr15:42221521-42221787	chr15:42261117-42261163
chr15:40339886-40340243	chr15:40397040-40397227
chr15:40339886-40340243	chr15:40397293-40397725
chr15:74693719-74694069	chr15:74722934-74723282
chr15:74695295-74695591	chr15:74722934-74723282
chr15:80258107-80258932	chr15:80269751-80270867
chr15:80258107-80258932	chr15:80270919-80271718
chr15:80259231-80259586	chr15:80269751-80270867
chr15:80259231-80259586	chr15:80270919-80271718
chr15:80260488-80260810	chr15:80269751-80270867
chr15:80260488-80260810	chr15:80270919-80271718
chr15:80261486-80261590	chr15:80269751-80270867
chr15:80261486-80261590	chr15:80270919-80271718
chr15:44954800-44955080	chr15:45016631-45017046
chr15:52024012-52024470	chr15:52042383-52042759
chr15:63773261-63773631	chr15:63795379-63795825
chr15:55977497-55977782	chr15:55986919-55987071
chr15:40346483-40347151	chr15:40397040-40397227
chr15:40346483-40347151	chr15:40397293-40397725
chr15:63765155-63765456	chr15:63795379-63795825
chr15:63766170-63766327	chr15:63795379-63795825
chr15:63767138-63767451	chr15:63795379-63795825
chr15:55514866-55515077	chr15:55571935-55572134
chr15:74666695-74666987	chr15:74693129-74693507
chr15:74679306-74679684	chr15:74688835-74689193
chr15:74679306-74679684	chr15:74689389-74689592
chr15:74679306-74679684	chr15:74689868-74690209
chr15:59666396-59666611	chr15:59705215-59705252
chr15:75073348-75073866	chr15:75081771-75082003
chr15:40388043-40388381	chr15:40397293-40397725
chr15:70392397-70392607	chr15:70755934-70756114
chr15:45002253-45002823	chr15:45016631-45017046
chr15:45004703-45005017	chr15:45016631-45017046
chr15:45005185-45005759	chr15:45016631-45017046
chr15:40339886-40340243	chr15:40393486-40393659
chr15:70755364-70755766	chr15:70772674-70772914
chr15:70755934-70756114	chr15:70772674-70772914
chr15:101739961-101740273	chr15:101787304-101787467
chr15:93354824-93354998	chr15:93365801-93366193
chr15:90581471-90581912	chr15:90601701-90601819
chr15:90581471-90581912	chr15:90602725-90603219
chr15:74683456-74683642	chr15:74693719-74694069
chr15:74683456-74683642	chr15:74695295-74695591
chr15:40337433-40337595	chr15:40388043-40388381
chr15:67383217-67384219	chr15:67393197-67393867
chr15:67383217-67384219	chr15:67394592-67394967
chr15:75338663-75338960	chr15:75361968-75362271
chr15:75339281-75339878	chr15:75361968-75362271
chr15:31620735-31621235	chr15:31645647-31645937
chr15:41199675-41199878	chr15:41233721-41234461
chr15:63779413-63779517	chr15:63792570-63793348
chr15:75069783-75070047	chr15:75079224-75079407
chr15:59592534-59592835	chr15:59705215-59705252
chr15:91193387-91193792	chr15:91208661-91208996
chr15:63771566-63772233	chr15:63795379-63795825
chr15:63779413-63779517	chr15:63795379-63795825
chr15:40339886-40340243	chr15:40390220-40390395
chr15:40339886-40340243	chr15:40391032-40391342
chr15:40340748-40341007	chr15:40390220-40390395
chr15:40340748-40341007	chr15:40391032-40391342
chr15:65175391-65175749	chr15:65185651-65186463
chr15:65175391-65175749	chr15:65186654-65187183
chr15:65175391-65175749	chr15:65187630-65188212
chr15:65176143-65176677	chr15:65185651-65186463
chr15:65176143-65176677	chr15:65186654-65187183
chr15:65176143-65176677	chr15:65187630-65188212
chr15:63767138-63767451	chr15:63779413-63779517
chr15:31548083-31548203	chr15:31558458-31558972
chr15:67359902-67360303	chr15:67378105-67378547
chr15:65135268-65135743	chr15:65183983-65184442
chr15:65135268-65135743	chr15:65185651-65186463
chr15:65135268-65135743	chr15:65186654-65187183
chr15:65135268-65135743	chr15:65187630-65188212
chr15:67373443-67373710	chr15:67393197-67393867
chr15:67373443-67373710	chr15:67394592-67394967
chr15:67378105-67378547	chr15:67394592-67394967
chr15:93363497-93364154	chr15:93374780-93375598
chr15:67359902-67360303	chr15:67373443-67373710
chr15:59691731-59691910	chr15:59705215-59705252
chr15:75339281-75339878	chr15:75353716-75354155
chr15:93354824-93354998	chr15:93374780-93375598
chr15:67393197-67393867	chr15:67401891-67402640
chr15:67394592-67394967	chr15:67401891-67402640
chr15:44954800-44955080	chr15:45002253-45002823
chr15:44954800-44955080	chr15:45004703-45005017
chr15:44954800-44955080	chr15:45005185-45005759
chr15:65589242-65589632	chr15:65596266-65596532
chr15:65589242-65589632	chr15:65596702-65597188
chr15:60840388-60840646	chr15:60860287-60860764
chr15:67393197-67393867	chr15:67413336-67413759
chr15:75338663-75338960	chr15:75495544-75495835
chr15:75339281-75339878	chr15:75495544-75495835
chr15:74677413-74677899	chr15:74688835-74689193
chr15:74677413-74677899	chr15:74689389-74689592
chr15:74677413-74677899	chr15:74689868-74690209
chr15:74677413-74677899	chr15:74693129-74693507
chr15:74677413-74677899	chr15:74693719-74694069
chr15:74677413-74677899	chr15:74695295-74695591
chr16:81831224-81831380	chr16:81871176-81871311
chr16:81831837-81832216	chr16:81871176-81871311
chr16:81832236-81832757	chr16:81871176-81871311
chr16:53095278-53095286	chr16:53128013-53128430
chr16:11448700-11449053	chr16:11473379-11473565
chr16:85933693-85934060	chr16:85947297-85947673
chr16:11318108-11318467	chr16:11326911-11327269
chr16:11319095-11319543	chr16:11326911-11327269
chr16:81831224-81831380	chr16:81865379-81865629
chr16:81831837-81832216	chr16:81865379-81865629
chr16:81832236-81832757	chr16:81865379-81865629
chr16:81831224-81831380	chr16:81842710-81842821
chr16:81831224-81831380	chr16:81843531-81843617
chr16:81831837-81832216	chr16:81843531-81843617
chr16:81832236-81832757	chr16:81842710-81842821
chr16:81832236-81832757	chr16:81843531-81843617
chr16:11345704-11346020	chr16:11405627-11405832
chr16:87812654-87813065	chr16:87843209-87843416
chr16:87814047-87814397	chr16:87843209-87843416
chr16:87814047-87814397	chr16:87844019-87844295
chr16:85586938-85587370	chr16:85603305-85603679
chr16:85586938-85587370	chr16:85603902-85604423
chr16:85586938-85587370	chr16:85604470-85605423
chr16:85591342-85591727	chr16:85603305-85603679
chr16:85591342-85591727	chr16:85603902-85604423
chr16:85591342-85591727	chr16:85604470-85605423
chr16:11299930-11300255	chr16:11319095-11319543
chr16:11300663-11300859	chr16:11319095-11319543
chr16:85947297-85947673	chr16:85969764-85970393
chr16:11391500-11391628	chr16:11448700-11449053
chr16:11421314-11421464	chr16:11448700-11449053
chr16:11058771-11058999	chr16:11345704-11346020
chr16:11059393-11059782	chr16:11345704-11346020
chr16:27265638-27265791	chr16:27278659-27278775
chr16:11405627-11405832	chr16:11448700-11449053
chr16:81817758-81818047	chr16:81831224-81831380
chr16:88847421-88847701	chr16:88860126-88860280
chr16:81842710-81842821	chr16:81850932-81851457
chr16:81842710-81842821	chr16:81851559-81851751
chr16:81842710-81842821	chr16:81855087-81855491
chr16:81843531-81843617	chr16:81850932-81851457
chr16:81843531-81843617	chr16:81851559-81851751
chr16:81843531-81843617	chr16:81855087-81855491
chr16:81831224-81831380	chr16:81855087-81855491
chr16:81831837-81832216	chr16:81855087-81855491
chr16:81832236-81832757	chr16:81855087-81855491
chr16:11058771-11058999	chr16:11422424-11422652
chr16:11058771-11058999	chr16:11422943-11423238
chr16:11059393-11059782	chr16:11422424-11422652
chr16:11059393-11059782	chr16:11422943-11423238
chr16:85958354-85958601	chr16:85969764-85970393
chr16:11391500-11391628	chr16:11421314-11421464
chr16:11391500-11391628	chr16:11422424-11422652
chr16:10906424-10906836	chr16:11012685-11013009
chr16:84631160-84631348	chr16:84641438-84641605
chr16:84631583-84631836	chr16:84641438-84641605
chr16:70451023-70451476	chr16:70464772-70465160
chr16:85969764-85970393	chr16:85978806-85979044
chr16:81842710-81842821	chr16:81871176-81871311
chr16:87843209-87843416	chr16:87888208-87888468
chr16:27386500-27386691	chr16:27410342-27410495
chr16:11391500-11391628	chr16:11405627-11405832
chr16:11405627-11405832	chr16:11421314-11421464
chr16:81831224-81831380	chr16:81850932-81851457
chr16:81831224-81831380	chr16:81851559-81851751
chr16:81831837-81832216	chr16:81850932-81851457
chr16:81831837-81832216	chr16:81851559-81851751
chr16:81832236-81832757	chr16:81850932-81851457
chr16:81832236-81832757	chr16:81851559-81851751
chr16:11277053-11277355	chr16:11345704-11346020
chr16:10965041-10965252	chr16:11012685-11013009
chr16:10906424-10906836	chr16:10964024-10964207
chr16:10965041-10965252	chr16:10982517-10982862
chr16:85969764-85970393	chr16:85981502-85981519
chr16:85970531-85970698	chr16:85981502-85981519
chr16:11352629-11352834	chr16:11391500-11391628
chr16:27386500-27386691	chr16:27419263-27419728
chr16:89555521-89555997	chr16:89571786-89572109
chr16:11277053-11277355	chr16:11319095-11319543
chr16:11391500-11391628	chr16:11402836-11403053
chr16:88837093-88837695	chr16:88848168-88848452
chr16:88837093-88837695	chr16:88848890-88849172
chr16:11345704-11346020	chr16:11391500-11391628
chr16:8985326-8985575	chr16:9055639-9056008
chr16:8985617-8985749	chr16:9055639-9056008
chr16:89557852-89558189	chr16:89571786-89572109
chr16:85591342-85591727	chr16:85601000-85601159
chr16:81855087-81855491	chr16:81871176-81871311
chr16:89557852-89558189	chr16:89573610-89573931
chr16:11345704-11346020	chr16:11422424-11422652
chr16:11345704-11346020	chr16:11422943-11423238
chr16:57033385-57033539	chr16:57048506-57048777
chr16:81855087-81855491	chr16:81865379-81865629
chr16:81649296-81649780	chr16:81659418-81659741
chr16:81649296-81649780	chr16:81659842-81660553
chr16:27386500-27386691	chr16:27416770-27417173
chr16:81851559-81851751	chr16:81865379-81865629
chr16:85855311-85855450	chr16:85922437-85922658
chr17:38718108-38719166	chr17:38752603-38752740
chr17:38718108-38719166	chr17:38754136-38754450
chr17:38719281-38720198	chr17:38752603-38752740
chr17:38719281-38720198	chr17:38754136-38754450
chr17:4278382-4278689	chr17:4297300-4297441
chr17:4278382-4278689	chr17:4297689-4298014
chr17:56391648-56391970	chr17:56415976-56416316
chr17:47270202-47270509	chr17:47290816-47291067
chr17:38719281-38720198	chr17:38759098-38759390
chr17:1092117-1092552	chr17:1100738-1101160
chr17:1092117-1092552	chr17:1101374-1101675
chr17:76238436-76238707	chr17:76248336-76248772
chr17:6925152-6925653	chr17:6938707-6938851
chr17:76744782-76745072	chr17:76772222-76772447
chr17:56696420-56696582	chr17:56705180-56705300
chr17:73291742-73292218	chr17:73312070-73312303
chr17:56696420-56696582	chr17:56706902-56707296
chr17:36859229-36859333	chr17:36907984-36908100
chr17:36859613-36860666	chr17:36907984-36908100
chr17:41162878-41163074	chr17:41173099-41173334
chr17:1358484-1358816	chr17:1390195-1390341
chr17:1358484-1358816	chr17:1391218-1391783
chr17:8761203-8761507	chr17:8843294-8843654
chr17:74476907-74476989	chr17:74496600-74496786
chr17:56705180-56705300	chr17:56736656-56737064
chr17:56706902-56707296	chr17:56736656-56737064
chr17:4278382-4278689	chr17:4299458-4299796
chr17:70417215-70417683	chr17:70461830-70461987
chr17:56701235-56701661	chr17:56736656-56737064
chr17:74476907-74476989	chr17:74494294-74494838
chr17:1979194-1979509	chr17:1992717-1993096
chr17:38734014-38734293	chr17:38771553-38771985
chr17:37912171-37912498	chr17:38085522-38085789
chr17:17595288-17595502	chr17:17655489-17655938
chr17:57829892-57830070	chr17:57925185-57925429
chr17:42404001-42404290	chr17:42425585-42425836
chr17:56415976-56416316	chr17:56426877-56426962
chr17:56415976-56416316	chr17:56428194-56428499
chr17:74188017-74188310	chr17:74269060-74269291
chr17:38719281-38720198	chr17:38776396-38776659
chr17:8090038-8090540	chr17:8103328-8103700
chr17:8090795-8091158	chr17:8103328-8103700
chr17:38754136-38754450	chr17:38776396-38776659
chr17:62982515-62982842	chr17:63019276-63019534
chr17:66016045-66016315	chr17:66030294-66030564
chr17:66016382-66016768	chr17:66030294-66030564
chr17:42278333-42278607	chr17:42425585-42425836
chr17:76151038-76151473	chr17:76165603-76166001
chr17:8041932-8042438	chr17:8090038-8090540
chr17:8041932-8042438	chr17:8090795-8091158
chr17:38734014-38734293	chr17:38755372-38755931
chr17:74188017-74188310	chr17:74264426-74264836
chr17:30830584-30830931	chr17:30850461-30850579
chr17:30830584-30830931	chr17:30851083-30851355
chr17:16873777-16874033	chr17:16893867-16894139
chr17:1973596-1973991	chr17:1987683-1987948
chr17:1973596-1973991	chr17:1992717-1993096
chr17:1974774-1975359	chr17:1986889-1987344
chr17:1974774-1975359	chr17:1987683-1987948
chr17:1974774-1975359	chr17:1992717-1993096
chr17:37950684-37950832	chr17:37974921-37975179
chr17:37950684-37950832	chr17:37975658-37975828
chr17:56410599-56410851	chr17:56412418-56413089
chr17:56410599-56410851	chr17:56413212-56413667
chr17:56410599-56410851	chr17:56415976-56416316
chr17:56410599-56410851	chr17:56417498-56417914
chr17:56410599-56410851	chr17:56419503-56419633
chr17:56410599-56410851	chr17:56426877-56426962
chr17:56411173-56411562	chr17:56412418-56413089
chr17:56411173-56411562	chr17:56413212-56413667
chr17:56411173-56411562	chr17:56415976-56416316
chr17:56411173-56411562	chr17:56417498-56417914
chr17:56411173-56411562	chr17:56419503-56419633
chr17:56411173-56411562	chr17:56421439-56421596
chr17:56411173-56411562	chr17:56426877-56426962
chr17:56412418-56413089	chr17:56412418-56413089
chr17:56412418-56413089	chr17:56413212-56413667
chr17:56412418-56413089	chr17:56415976-56416316
chr17:56412418-56413089	chr17:56417498-56417914
chr17:56412418-56413089	chr17:56419503-56419633
chr17:56412418-56413089	chr17:56421439-56421596
chr17:56412418-56413089	chr17:56426877-56426962
chr17:56413212-56413667	chr17:56413212-56413667
chr17:56413212-56413667	chr17:56415976-56416316
chr17:56413212-56413667	chr17:56417498-56417914
chr17:56413212-56413667	chr17:56419503-56419633
