chr19:782330-783005	chr19:800594-800755
chr17:57841314-57841767	chr17:57904186-57904344
chr17:57841314-57841767	chr17:57905350-57905555
chr17:57841314-57841767	chr17:57906379-57907270
chr17:57841314-57841767	chr17:57907420-57907736
chr17:57841314-57841767	chr17:57908316-57908645
chr17:57841314-57841767	chr17:57922999-57923843
chr17:57841314-57841767	chr17:57925185-57925429
chr17:57841314-57841767	chr17:57929068-57929265
chr17:57841314-57841767	chr17:57930626-57931026
chr17:57841314-57841767	chr17:57932450-57932798
chr17:57841314-57841767	chr17:57932982-57933345
chr17:57841314-57841767	chr17:57952277-57952457
chr17:57841314-57841767	chr17:57962596-57962816
chr17:57841314-57841767	chr17:57966021-57966396
chr17:57841314-57841767	chr17:57975372-57975465
chr17:57844650-57844791	chr17:57902814-57903248
chr17:57844650-57844791	chr17:57904186-57904344
chr17:57844650-57844791	chr17:57905350-57905555
chr17:57844650-57844791	chr17:57906379-57907270
chr17:57844650-57844791	chr17:57907420-57907736
chr17:57844650-57844791	chr17:57908316-57908645
chr17:57844650-57844791	chr17:57922999-57923843
chr17:57844650-57844791	chr17:57925185-57925429
chr17:57844650-57844791	chr17:57929068-57929265
chr17:57844650-57844791	chr17:57930626-57931026
chr17:57844650-57844791	chr17:57932450-57932798
chr17:57844650-57844791	chr17:57932982-57933345
chr17:57844650-57844791	chr17:57952277-57952457
chr17:57844650-57844791	chr17:57962596-57962816
chr17:57844650-57844791	chr17:57966021-57966396
chr17:57844650-57844791	chr17:57975372-57975465
chr17:57847286-57847866	chr17:57902814-57903248
chr17:57847286-57847866	chr17:57904186-57904344
chr17:57847286-57847866	chr17:57905350-57905555
chr17:57847286-57847866	chr17:57906379-57907270
chr17:57847286-57847866	chr17:57907420-57907736
chr17:57847286-57847866	chr17:57908316-57908645
chr17:57847286-57847866	chr17:57922999-57923843
chr17:57847286-57847866	chr17:57925185-57925429
chr17:57847286-57847866	chr17:57929068-57929265
chr17:57847286-57847866	chr17:57930626-57931026
chr17:57847286-57847866	chr17:57932450-57932798
chr17:57847286-57847866	chr17:57932982-57933345
chr17:57847286-57847866	chr17:57952277-57952457
chr17:57847286-57847866	chr17:57962596-57962816
chr17:57847286-57847866	chr17:57966021-57966396
chr17:57847286-57847866	chr17:57975372-57975465
chr17:57853705-57854627	chr17:57902814-57903248
chr17:57853705-57854627	chr17:57904186-57904344
chr17:57853705-57854627	chr17:57905350-57905555
chr17:57853705-57854627	chr17:57906379-57907270
chr17:57853705-57854627	chr17:57907420-57907736
chr17:57853705-57854627	chr17:57908316-57908645
chr17:57853705-57854627	chr17:57922999-57923843
chr17:57853705-57854627	chr17:57925185-57925429
chr17:57853705-57854627	chr17:57929068-57929265
chr17:57853705-57854627	chr17:57930626-57931026
chr17:57853705-57854627	chr17:57932450-57932798
chr17:57853705-57854627	chr17:57932982-57933345
chr17:57853705-57854627	chr17:57952277-57952457
chr17:57853705-57854627	chr17:57962596-57962816
chr17:57853705-57854627	chr17:57966021-57966396
chr17:57853705-57854627	chr17:57975372-57975465
chr17:57860256-57860659	chr17:57902814-57903248
chr17:57860256-57860659	chr17:57904186-57904344
chr17:57860256-57860659	chr17:57905350-57905555
chr17:57860256-57860659	chr17:57906379-57907270
chr17:57860256-57860659	chr17:57907420-57907736
chr17:57860256-57860659	chr17:57908316-57908645
chr17:57860256-57860659	chr17:57922999-57923843
chr17:57860256-57860659	chr17:57925185-57925429
chr17:57860256-57860659	chr17:57929068-57929265
chr17:57860256-57860659	chr17:57930626-57931026
chr17:57860256-57860659	chr17:57932450-57932798
chr17:57860256-57860659	chr17:57932982-57933345
chr17:57860256-57860659	chr17:57952277-57952457
chr17:57860256-57860659	chr17:57962596-57962816
chr17:57860256-57860659	chr17:57966021-57966396
chr17:57860256-57860659	chr17:57975372-57975465
chr17:57861698-57862055	chr17:57902814-57903248
chr17:57861698-57862055	chr17:57904186-57904344
chr17:57861698-57862055	chr17:57905350-57905555
chr17:57861698-57862055	chr17:57906379-57907270
chr17:57861698-57862055	chr17:57907420-57907736
chr17:57861698-57862055	chr17:57908316-57908645
chr17:57861698-57862055	chr17:57922999-57923843
chr17:57861698-57862055	chr17:57925185-57925429
chr17:57861698-57862055	chr17:57929068-57929265
chr17:57861698-57862055	chr17:57930626-57931026
chr17:57861698-57862055	chr17:57932450-57932798
chr17:57861698-57862055	chr17:57932982-57933345
chr17:57861698-57862055	chr17:57952277-57952457
chr17:57861698-57862055	chr17:57962596-57962816
chr17:57861698-57862055	chr17:57966021-57966396
chr17:57861698-57862055	chr17:57975372-57975465
chr17:57862470-57862813	chr17:57902814-57903248
chr17:57862470-57862813	chr17:57904186-57904344
chr17:57862470-57862813	chr17:57905350-57905555
chr17:57862470-57862813	chr17:57906379-57907270
chr17:57862470-57862813	chr17:57907420-57907736
chr17:57862470-57862813	chr17:57908316-57908645
chr17:57862470-57862813	chr17:57922999-57923843
chr17:57862470-57862813	chr17:57925185-57925429
chr17:57862470-57862813	chr17:57929068-57929265
chr17:57862470-57862813	chr17:57930626-57931026
chr17:57862470-57862813	chr17:57932450-57932798
chr17:57862470-57862813	chr17:57932982-57933345
chr17:57862470-57862813	chr17:57952277-57952457
chr17:57862470-57862813	chr17:57962596-57962816
chr17:57862470-57862813	chr17:57966021-57966396
chr17:57862470-57862813	chr17:57975372-57975465
chr17:57863159-57864676	chr17:57902814-57903248
chr17:57863159-57864676	chr17:57904186-57904344
chr17:57863159-57864676	chr17:57905350-57905555
chr17:57863159-57864676	chr17:57906379-57907270
chr17:57863159-57864676	chr17:57907420-57907736
chr17:57863159-57864676	chr17:57908316-57908645
chr17:57863159-57864676	chr17:57922999-57923843
chr17:57863159-57864676	chr17:57925185-57925429
chr17:57863159-57864676	chr17:57929068-57929265
chr17:57863159-57864676	chr17:57930626-57931026
chr17:57863159-57864676	chr17:57932450-57932798
chr17:57863159-57864676	chr17:57932982-57933345
chr17:57863159-57864676	chr17:57952277-57952457
chr17:57863159-57864676	chr17:57962596-57962816
chr17:57863159-57864676	chr17:57966021-57966396
chr17:57863159-57864676	chr17:57975372-57975465
chr17:57866887-57867071	chr17:57902814-57903248
chr17:57866887-57867071	chr17:57904186-57904344
chr17:57866887-57867071	chr17:57905350-57905555
chr17:57866887-57867071	chr17:57906379-57907270
chr17:57866887-57867071	chr17:57907420-57907736
chr17:57866887-57867071	chr17:57908316-57908645
chr17:57866887-57867071	chr17:57922999-57923843
chr17:57866887-57867071	chr17:57925185-57925429
chr17:57866887-57867071	chr17:57929068-57929265
chr17:57866887-57867071	chr17:57930626-57931026
chr17:57866887-57867071	chr17:57932450-57932798
chr17:57866887-57867071	chr17:57932982-57933345
chr17:57866887-57867071	chr17:57952277-57952457
chr17:57866887-57867071	chr17:57962596-57962816
chr17:57866887-57867071	chr17:57966021-57966396
chr17:57866887-57867071	chr17:57975372-57975465
chr17:57869540-57869779	chr17:57902814-57903248
chr17:57869540-57869779	chr17:57904186-57904344
chr17:57869540-57869779	chr17:57905350-57905555
chr17:57869540-57869779	chr17:57906379-57907270
chr17:57869540-57869779	chr17:57907420-57907736
chr17:57869540-57869779	chr17:57908316-57908645
chr17:57869540-57869779	chr17:57922999-57923843
chr17:57869540-57869779	chr17:57925185-57925429
chr17:57869540-57869779	chr17:57929068-57929265
chr17:57869540-57869779	chr17:57930626-57931026
chr17:57869540-57869779	chr17:57932450-57932798
chr17:57869540-57869779	chr17:57932982-57933345
chr17:57869540-57869779	chr17:57952277-57952457
chr17:57869540-57869779	chr17:57962596-57962816
chr17:57869540-57869779	chr17:57966021-57966396
chr17:57869540-57869779	chr17:57975372-57975465
chr17:57877929-57878135	chr17:57902814-57903248
chr17:57877929-57878135	chr17:57904186-57904344
chr17:57877929-57878135	chr17:57905350-57905555
chr17:57877929-57878135	chr17:57906379-57907270
chr17:57877929-57878135	chr17:57907420-57907736
chr17:57877929-57878135	chr17:57908316-57908645
chr17:57877929-57878135	chr17:57922999-57923843
chr17:57877929-57878135	chr17:57925185-57925429
chr17:57877929-57878135	chr17:57929068-57929265
chr17:57877929-57878135	chr17:57930626-57931026
chr17:57877929-57878135	chr17:57932450-57932798
chr17:57877929-57878135	chr17:57932982-57933345
chr17:57877929-57878135	chr17:57952277-57952457
chr17:57877929-57878135	chr17:57962596-57962816
chr17:57877929-57878135	chr17:57966021-57966396
chr17:57877929-57878135	chr17:57975372-57975465
chr17:57881973-57882438	chr17:57902814-57903248
chr17:57881973-57882438	chr17:57904186-57904344
chr17:57881973-57882438	chr17:57905350-57905555
chr17:57881973-57882438	chr17:57906379-57907270
chr17:57881973-57882438	chr17:57907420-57907736
chr17:57881973-57882438	chr17:57908316-57908645
chr17:57881973-57882438	chr17:57922999-57923843
chr17:57881973-57882438	chr17:57925185-57925429
chr17:57881973-57882438	chr17:57929068-57929265
chr17:57881973-57882438	chr17:57930626-57931026
chr17:57881973-57882438	chr17:57932450-57932798
chr17:57881973-57882438	chr17:57932982-57933345
chr17:57881973-57882438	chr17:57952277-57952457
chr17:57881973-57882438	chr17:57962596-57962816
chr17:57881973-57882438	chr17:57966021-57966396
chr17:57881973-57882438	chr17:57975372-57975465
chr17:57882537-57882682	chr17:57902814-57903248
chr17:57882537-57882682	chr17:57904186-57904344
chr17:57882537-57882682	chr17:57905350-57905555
chr17:57882537-57882682	chr17:57906379-57907270
chr17:57882537-57882682	chr17:57907420-57907736
chr17:57882537-57882682	chr17:57908316-57908645
chr17:57882537-57882682	chr17:57922999-57923843
chr17:57882537-57882682	chr17:57925185-57925429
chr17:57882537-57882682	chr17:57929068-57929265
chr17:57882537-57882682	chr17:57930626-57931026
chr17:57882537-57882682	chr17:57932450-57932798
chr17:57882537-57882682	chr17:57932982-57933345
chr17:57882537-57882682	chr17:57952277-57952457
chr17:57882537-57882682	chr17:57962596-57962816
chr17:57882537-57882682	chr17:57966021-57966396
chr17:57882537-57882682	chr17:57975372-57975465
chr17:57884074-57884248	chr17:57902814-57903248
chr17:57884074-57884248	chr17:57904186-57904344
chr17:57884074-57884248	chr17:57905350-57905555
chr17:57884074-57884248	chr17:57906379-57907270
chr17:57884074-57884248	chr17:57907420-57907736
chr17:57884074-57884248	chr17:57908316-57908645
chr17:57884074-57884248	chr17:57922999-57923843
chr17:57884074-57884248	chr17:57925185-57925429
chr17:57884074-57884248	chr17:57929068-57929265
chr17:57884074-57884248	chr17:57930626-57931026
chr17:57884074-57884248	chr17:57932450-57932798
chr17:57884074-57884248	chr17:57932982-57933345
chr17:57884074-57884248	chr17:57952277-57952457
chr17:57884074-57884248	chr17:57962596-57962816
chr17:57884074-57884248	chr17:57966021-57966396
chr17:57884074-57884248	chr17:57975372-57975465
chr17:57902814-57903248	chr17:57902814-57903248
chr17:57902814-57903248	chr17:57904186-57904344
chr17:57902814-57903248	chr17:57905350-57905555
chr17:57902814-57903248	chr17:57906379-57907270
chr17:57902814-57903248	chr17:57907420-57907736
chr17:57902814-57903248	chr17:57908316-57908645
chr17:57902814-57903248	chr17:57922999-57923843
chr17:57902814-57903248	chr17:57925185-57925429
chr17:57902814-57903248	chr17:57929068-57929265
chr17:57902814-57903248	chr17:57930626-57931026
chr17:57902814-57903248	chr17:57932450-57932798
chr17:57902814-57903248	chr17:57932982-57933345
chr17:57902814-57903248	chr17:57952277-57952457
chr17:57902814-57903248	chr17:57962596-57962816
chr17:57902814-57903248	chr17:57966021-57966396
chr17:57902814-57903248	chr17:57975372-57975465
chr17:57904186-57904344	chr17:57904186-57904344
chr17:57904186-57904344	chr17:57905350-57905555
chr17:57904186-57904344	chr17:57906379-57907270
chr17:57904186-57904344	chr17:57907420-57907736
chr17:57904186-57904344	chr17:57908316-57908645
chr17:57904186-57904344	chr17:57922999-57923843
chr17:57904186-57904344	chr17:57925185-57925429
chr17:57904186-57904344	chr17:57929068-57929265
chr17:57904186-57904344	chr17:57930626-57931026
chr17:57904186-57904344	chr17:57932450-57932798
chr17:57904186-57904344	chr17:57932982-57933345
chr17:57904186-57904344	chr17:57952277-57952457
chr17:57904186-57904344	chr17:57962596-57962816
chr17:57904186-57904344	chr17:57966021-57966396
chr17:57904186-57904344	chr17:57975372-57975465
chr17:57905350-57905555	chr17:57905350-57905555
chr17:57905350-57905555	chr17:57906379-57907270
chr17:57905350-57905555	chr17:57907420-57907736
chr17:57905350-57905555	chr17:57908316-57908645
chr17:57905350-57905555	chr17:57922999-57923843
chr17:57905350-57905555	chr17:57925185-57925429
chr17:57905350-57905555	chr17:57929068-57929265
chr17:57905350-57905555	chr17:57930626-57931026
chr17:57905350-57905555	chr17:57932450-57932798
chr17:57905350-57905555	chr17:57932982-57933345
chr17:57905350-57905555	chr17:57952277-57952457
chr17:57905350-57905555	chr17:57962596-57962816
chr17:57905350-57905555	chr17:57966021-57966396
chr17:57905350-57905555	chr17:57975372-57975465
chr17:57906379-57907270	chr17:57906379-57907270
chr17:57906379-57907270	chr17:57907420-57907736
chr17:57906379-57907270	chr17:57908316-57908645
chr17:57906379-57907270	chr17:57922999-57923843
chr17:57906379-57907270	chr17:57925185-57925429
chr17:57906379-57907270	chr17:57929068-57929265
chr17:57906379-57907270	chr17:57930626-57931026
chr17:57906379-57907270	chr17:57932450-57932798
chr17:57906379-57907270	chr17:57932982-57933345
chr17:57906379-57907270	chr17:57952277-57952457
chr17:57906379-57907270	chr17:57962596-57962816
chr17:57906379-57907270	chr17:57966021-57966396
chr17:57906379-57907270	chr17:57975372-57975465
chr17:57907420-57907736	chr17:57907420-57907736
chr17:57907420-57907736	chr17:57908316-57908645
chr17:57907420-57907736	chr17:57922999-57923843
chr17:57907420-57907736	chr17:57925185-57925429
chr17:57907420-57907736	chr17:57929068-57929265
chr17:57907420-57907736	chr17:57930626-57931026
chr17:57907420-57907736	chr17:57932450-57932798
chr17:57907420-57907736	chr17:57932982-57933345
chr17:57907420-57907736	chr17:57952277-57952457
chr17:57907420-57907736	chr17:57962596-57962816
chr17:57907420-57907736	chr17:57966021-57966396
chr17:57907420-57907736	chr17:57975372-57975465
chr17:57908316-57908645	chr17:57908316-57908645
chr17:57908316-57908645	chr17:57922999-57923843
chr17:57908316-57908645	chr17:57925185-57925429
chr17:57908316-57908645	chr17:57929068-57929265
chr17:57908316-57908645	chr17:57930626-57931026
chr17:57908316-57908645	chr17:57932450-57932798
chr17:57908316-57908645	chr17:57932982-57933345
chr17:57908316-57908645	chr17:57952277-57952457
chr17:57908316-57908645	chr17:57962596-57962816
chr17:57908316-57908645	chr17:57966021-57966396
chr17:57908316-57908645	chr17:57975372-57975465
chr17:57922999-57923843	chr17:57922999-57923843
chr17:57922999-57923843	chr17:57925185-57925429
chr17:57922999-57923843	chr17:57929068-57929265
chr17:57922999-57923843	chr17:57930626-57931026
chr17:57922999-57923843	chr17:57932450-57932798
chr17:57922999-57923843	chr17:57932982-57933345
chr17:57922999-57923843	chr17:57952277-57952457
chr17:57922999-57923843	chr17:57962596-57962816
chr17:57922999-57923843	chr17:57966021-57966396
chr17:57922999-57923843	chr17:57975372-57975465
chr17:57925185-57925429	chr17:57925185-57925429
chr17:57925185-57925429	chr17:57929068-57929265
chr17:57925185-57925429	chr17:57930626-57931026
chr17:57925185-57925429	chr17:57932450-57932798
chr17:57925185-57925429	chr17:57932982-57933345
chr17:57925185-57925429	chr17:57952277-57952457
chr17:57925185-57925429	chr17:57962596-57962816
chr17:57925185-57925429	chr17:57966021-57966396
chr17:57925185-57925429	chr17:57975372-57975465
chr17:57929068-57929265	chr17:57929068-57929265
chr17:57929068-57929265	chr17:57930626-57931026
chr17:57929068-57929265	chr17:57932450-57932798
chr17:57929068-57929265	chr17:57932982-57933345
chr17:57929068-57929265	chr17:57952277-57952457
chr17:57929068-57929265	chr17:57962596-57962816
chr17:57929068-57929265	chr17:57966021-57966396
chr17:57929068-57929265	chr17:57975372-57975465
chr17:57930626-57931026	chr17:57930626-57931026
chr17:57930626-57931026	chr17:57932450-57932798
chr17:57930626-57931026	chr17:57932982-57933345
chr17:57930626-57931026	chr17:57952277-57952457
chr17:57930626-57931026	chr17:57962596-57962816
chr17:57930626-57931026	chr17:57966021-57966396
chr17:57930626-57931026	chr17:57975372-57975465
chr17:57932450-57932798	chr17:57932450-57932798
chr17:57932450-57932798	chr17:57932982-57933345
chr17:57932450-57932798	chr17:57952277-57952457
chr17:57932450-57932798	chr17:57962596-57962816
chr17:57932450-57932798	chr17:57966021-57966396
chr17:57932450-57932798	chr17:57975372-57975465
chr17:57932982-57933345	chr17:57932982-57933345
chr17:57932982-57933345	chr17:57952277-57952457
chr17:57932982-57933345	chr17:57962596-57962816
chr17:57932982-57933345	chr17:57966021-57966396
chr17:57932982-57933345	chr17:57975372-57975465
chr17:57952277-57952457	chr17:57952277-57952457
chr17:57952277-57952457	chr17:57962596-57962816
chr17:57952277-57952457	chr17:57966021-57966396
chr17:57952277-57952457	chr17:57975372-57975465
chr17:57829892-57830070	chr17:57853705-57854627
chr17:57829892-57830070	chr17:57860256-57860659
chr17:57829892-57830070	chr17:57861698-57862055
chr17:57829892-57830070	chr17:57862470-57862813
chr17:57829892-57830070	chr17:57863159-57864676
chr17:57829892-57830070	chr17:57866887-57867071
chr17:57829892-57830070	chr17:57869540-57869779
chr17:57830594-57831044	chr17:57853705-57854627
chr17:57830594-57831044	chr17:57860256-57860659
chr17:57830594-57831044	chr17:57861698-57862055
chr17:57830594-57831044	chr17:57862470-57862813
chr17:57830594-57831044	chr17:57863159-57864676
chr17:57830594-57831044	chr17:57866887-57867071
chr17:57830594-57831044	chr17:57869540-57869779
chr17:57831888-57832338	chr17:57853705-57854627
chr17:57831888-57832338	chr17:57860256-57860659
chr17:57831888-57832338	chr17:57861698-57862055
chr17:57831888-57832338	chr17:57862470-57862813
chr17:57831888-57832338	chr17:57863159-57864676
chr17:57831888-57832338	chr17:57866887-57867071
chr17:57831888-57832338	chr17:57869540-57869779
chr17:57833423-57834077	chr17:57853705-57854627
chr17:57833423-57834077	chr17:57860256-57860659
chr17:57833423-57834077	chr17:57861698-57862055
chr17:57833423-57834077	chr17:57862470-57862813
chr17:57833423-57834077	chr17:57863159-57864676
chr17:57833423-57834077	chr17:57866887-57867071
chr17:57833423-57834077	chr17:57869540-57869779
chr17:57837481-57837783	chr17:57853705-57854627
chr17:57837481-57837783	chr17:57860256-57860659
chr17:57837481-57837783	chr17:57861698-57862055
chr17:57837481-57837783	chr17:57862470-57862813
chr17:57837481-57837783	chr17:57863159-57864676
chr17:57837481-57837783	chr17:57866887-57867071
chr17:57837481-57837783	chr17:57869540-57869779
chr17:57839956-57840355	chr17:57853705-57854627
chr17:57839956-57840355	chr17:57860256-57860659
chr17:57839956-57840355	chr17:57861698-57862055
chr17:57839956-57840355	chr17:57862470-57862813
chr17:57839956-57840355	chr17:57863159-57864676
chr17:57839956-57840355	chr17:57866887-57867071
chr17:57839956-57840355	chr17:57869540-57869779
chr17:57841314-57841767	chr17:57853705-57854627
chr17:57841314-57841767	chr17:57860256-57860659
chr17:57841314-57841767	chr17:57861698-57862055
chr17:57841314-57841767	chr17:57862470-57862813
chr17:57841314-57841767	chr17:57863159-57864676
chr17:57841314-57841767	chr17:57866887-57867071
chr17:57841314-57841767	chr17:57869540-57869779
chr17:57844650-57844791	chr17:57853705-57854627
chr17:57844650-57844791	chr17:57860256-57860659
chr17:57844650-57844791	chr17:57861698-57862055
chr17:57844650-57844791	chr17:57862470-57862813
chr17:57844650-57844791	chr17:57863159-57864676
chr17:57844650-57844791	chr17:57866887-57867071
chr17:57844650-57844791	chr17:57869540-57869779
chr17:57847286-57847866	chr17:57853705-57854627
chr17:57847286-57847866	chr17:57860256-57860659
chr17:57847286-57847866	chr17:57861698-57862055
chr17:57847286-57847866	chr17:57862470-57862813
chr17:57847286-57847866	chr17:57863159-57864676
chr17:57847286-57847866	chr17:57866887-57867071
chr17:57847286-57847866	chr17:57869540-57869779
chr17:57829892-57830070	chr17:57844650-57844791
chr17:57830594-57831044	chr17:57844650-57844791
chr17:57831888-57832338	chr17:57844650-57844791
chr17:57833423-57834077	chr17:57844650-57844791
chr17:57831888-57832338	chr17:57881973-57882438
chr17:57853705-57854627	chr17:57861698-57862055
chr17:57853705-57854627	chr17:57862470-57862813
chr17:57853705-57854627	chr17:57863159-57864676
chr17:57861698-57862055	chr17:57881973-57882438
chr17:57861698-57862055	chr17:57882537-57882682
chr17:57862470-57862813	chr17:57881973-57882438
chr17:57862470-57862813	chr17:57882537-57882682
chr17:57863159-57864676	chr17:57881973-57882438
chr17:57863159-57864676	chr17:57882537-57882682
chr17:57922999-57923843	chr17:59488217-59488528
chr17:57922999-57923843	chr17:59491856-59491969
chr17:57922999-57923843	chr17:59473194-59473360
chr17:57922999-57923843	chr17:59473431-59474098
chr17:57922999-57923843	chr17:59474585-59474918
chr17:57922999-57923843	chr17:58168592-58168765
chr17:57929068-57929265	chr17:58470515-58470600
chr17:57929068-57929265	chr17:58471589-58471771
chr17:58168592-58168765	chr17:58228293-58228479
chr17:58168592-58168765	chr17:58228760-58229091
chr17:58212242-58212405	chr17:58222591-58223049
chr17:59391895-59392060	chr17:59434096-59434461
chr17:59398606-59399069	chr17:59434096-59434461
chr17:59434096-59434461	chr17:59473194-59473360
chr17:59434096-59434461	chr17:59473431-59474098
chr17:59434096-59434461	chr17:59474585-59474918
chr17:59434096-59434461	chr17:59488217-59488528
chr17:59434096-59434461	chr17:59491856-59491969
chr17:59449966-59450070	chr17:59473194-59473360
chr17:59449966-59450070	chr17:59473431-59474098
chr17:59449966-59450070	chr17:59474585-59474918
chr17:59449966-59450070	chr17:59488217-59488528
chr17:59449966-59450070	chr17:59491856-59491969
chr17:59473194-59473360	chr17:59473194-59473360
chr17:59473194-59473360	chr17:59473431-59474098
chr17:59473194-59473360	chr17:59474585-59474918
chr17:59473194-59473360	chr17:59488217-59488528
chr17:59473194-59473360	chr17:59491856-59491969
chr17:59473431-59474098	chr17:59473431-59474098
chr17:59473431-59474098	chr17:59474585-59474918
chr17:59473431-59474098	chr17:59488217-59488528
chr17:59473431-59474098	chr17:59491856-59491969
chr17:59474585-59474918	chr17:59474585-59474918
chr17:59474585-59474918	chr17:59488217-59488528
chr17:59474585-59474918	chr17:59491856-59491969
chr17:59488217-59488528	chr17:59488217-59488528
chr17:59488217-59488528	chr17:59491856-59491969
chr17:59491856-59491969	chr17:59491856-59491969
chr17:59473194-59473360	chr17:59645902-59646266
chr17:59473431-59474098	chr17:59645902-59646266
chr17:59474585-59474918	chr17:59645902-59646266
chr17:59488217-59488528	chr17:59645902-59646266
chr17:59491856-59491969	chr17:59645902-59646266
chr17:59488217-59488528	chr17:64961597-64961937
chr17:59488217-59488528	chr17:64962057-64962755
chr17:59488217-59488528	chr17:64963064-64963179
chr17:59939507-59939855	chr17:59956289-59956463
chr17:60780424-60780717	chr17:61042784-61043115
chr17:60780424-60780717	chr17:61043121-61043648
chr17:60780424-60780717	chr17:60795868-60796183
chr17:60780424-60780717	chr17:60965502-60965873
chr17:60827722-60828206	chr17:60869162-60869387
chr17:60856273-60856623	chr17:60868052-60868313
chr17:60856273-60856623	chr17:60868640-60868941
chr17:60856273-60856623	chr17:60869162-60869387
chr17:60877951-60878269	chr17:60965502-60965873
chr17:60877951-60878269	chr17:60970243-60970809
chr17:60954347-60954674	chr17:60965502-60965873
chr17:60960341-60960509	chr17:61042784-61043115
chr17:60960341-60960509	chr17:61043121-61043648
chr17:60965502-60965873	chr17:61042784-61043115
chr17:60965502-60965873	chr17:61043121-61043648
chr17:60970243-60970809	chr17:61042784-61043115
chr17:60970243-60970809	chr17:61043121-61043648
chr17:60976587-60977006	chr17:61042784-61043115
chr17:60976587-60977006	chr17:61043121-61043648
chr17:61033353-61033616	chr17:61042784-61043115
chr17:61033353-61033616	chr17:61043121-61043648
chr17:63038886-63039290	chr17:63053851-63054126
chr17:63043139-63043174	chr17:63053851-63054126
chr17:63044063-63044405	chr17:63053851-63054126
chr17:63053851-63054126	chr17:63119249-63119621
chr17:64947420-64948018	chr17:64959449-64959766
chr17:64947420-64948018	chr17:64961597-64961937
chr17:64947420-64948018	chr17:64962057-64962755
chr17:64947420-64948018	chr17:64963064-64963179
chr17:64948296-64948612	chr17:64959449-64959766
chr17:64948296-64948612	chr17:64961597-64961937
chr17:64948296-64948612	chr17:64962057-64962755
chr17:64948296-64948612	chr17:64963064-64963179
chr17:65990543-65990874	chr17:66016045-66016315
chr17:73684314-73684419	chr17:73718198-73718514
chr17:73684314-73684419	chr17:73719261-73719909
chr17:73685500-73685825	chr17:73718198-73718514
chr17:73685500-73685825	chr17:73719261-73719909
chr17:73689850-73690283	chr17:73718198-73718514
chr17:73689850-73690283	chr17:73719261-73719909
chr17:73691946-73692277	chr17:73718198-73718514
chr17:73691946-73692277	chr17:73719261-73719909
chr17:73696530-73696897	chr17:73718198-73718514
chr17:73696530-73696897	chr17:73719261-73719909
chr17:73718198-73718514	chr17:73734249-73734591
chr17:76348964-76349371	chr17:76371473-76371684
chr17:76348964-76349371	chr17:76371853-76372298
chr17:76349549-76349649	chr17:76371473-76371684
chr17:76349549-76349649	chr17:76371853-76372298
chr17:76356993-76357093	chr17:76371473-76371684
chr17:76357167-76357466	chr17:76371473-76371684
chr17:76919844-76920193	chr17:76929562-76929807
chr17:76919844-76920193	chr17:76930060-76930674
chr17:77776510-77776898	chr17:77803693-77803802
chr17:77776510-77776898	chr17:77814369-77814482
chr17:77776510-77776898	chr17:77815304-77815490
chr17:77776510-77776898	chr17:77815657-77816173
chr17:77776510-77776898	chr17:77816646-77816987
chr17:77776510-77776898	chr17:77817686-77818105
chr17:77778056-77778248	chr17:77803693-77803802
chr17:77778056-77778248	chr17:77814369-77814482
chr17:77778056-77778248	chr17:77815304-77815490
chr17:77778056-77778248	chr17:77815657-77816173
chr17:77778056-77778248	chr17:77816646-77816987
chr17:77778056-77778248	chr17:77817686-77818105
chr17:77778301-77778701	chr17:77803693-77803802
chr17:77778301-77778701	chr17:77814369-77814482
chr17:77778301-77778701	chr17:77815304-77815490
chr17:77778301-77778701	chr17:77815657-77816173
chr17:77778301-77778701	chr17:77816646-77816987
chr17:77778301-77778701	chr17:77817686-77818105
chr17:77783959-77784243	chr17:77803693-77803802
chr17:77783959-77784243	chr17:77814369-77814482
chr17:77783959-77784243	chr17:77815304-77815490
chr17:77783959-77784243	chr17:77815657-77816173
chr17:77783959-77784243	chr17:77816646-77816987
chr17:77783959-77784243	chr17:77817686-77818105
chr17:77784894-77785612	chr17:77803693-77803802
chr17:77784894-77785612	chr17:77814369-77814482
chr17:77784894-77785612	chr17:77815304-77815490
chr17:77784894-77785612	chr17:77815657-77816173
chr17:77784894-77785612	chr17:77816646-77816987
chr17:77784894-77785612	chr17:77817686-77818105
chr17:77787297-77787609	chr17:77803693-77803802
chr17:77787297-77787609	chr17:77814369-77814482
chr17:77787297-77787609	chr17:77815304-77815490
chr17:77787297-77787609	chr17:77815657-77816173
chr17:77787297-77787609	chr17:77816646-77816987
chr17:77787297-77787609	chr17:77817686-77818105
chr17:77788517-77788922	chr17:77803693-77803802
chr17:77788517-77788922	chr17:77814369-77814482
chr17:77788517-77788922	chr17:77815304-77815490
chr17:77788517-77788922	chr17:77815657-77816173
chr17:77788517-77788922	chr17:77816646-77816987
chr17:77788517-77788922	chr17:77817686-77818105
chr17:77783959-77784243	chr17:77965696-77966573
chr17:77783959-77784243	chr17:77967532-77967765
chr17:77784894-77785612	chr17:77965696-77966573
chr17:77784894-77785612	chr17:77967532-77967765
chr17:77787297-77787609	chr17:77965696-77966573
chr17:77787297-77787609	chr17:77967532-77967765
chr17:77788517-77788922	chr17:77965696-77966573
chr17:77788517-77788922	chr17:77967532-77967765
chr17:77803693-77803802	chr17:77965696-77966573
chr17:77803693-77803802	chr17:77967532-77967765
